Particle  Iter             zp[i]          uzp[i]         xp[i]          uxp[i]         
29          173          0.4928        -45440.4353        -0.0035        338.9436
30          173          0.4928        -45440.4353        -0.0035        338.9436
31          173          0.4928        -45440.4353        -0.0035        338.9436
32          173          0.4928        -45440.4353        -0.0035        338.9436
33          173          0.4928        -45440.4353        -0.0035        338.9436
34          173          0.4928        -45440.4353        -0.0035        338.9436
35          173          0.4928        -45440.4353        -0.0035        338.9436
36          173          0.4928        -45440.4353        -0.0035        338.9436
37          173          0.4928        -45440.4353        -0.0035        338.9436
38          173          0.4928        -45440.4353        -0.0035        338.9436
39          173          0.4928        -45440.4353        -0.0035        338.9436
40          173          0.4928        -45440.4353        -0.0035        338.9436
41          173          0.4928        -45440.4353        -0.0035        338.9436
42          173          0.4928        -45440.4353        -0.0035        338.9436
43          173          0.4928        -45440.4353        -0.0035        338.9436
44          173          0.4928        -45440.4353        -0.0035        338.9436
45          173          0.4928        -45440.4353        -0.0035        338.9436
46          173          0.4928        -45440.4353        -0.0035        338.9436
47          173          0.4928        -45440.4353        -0.0035        338.9436
48          173          0.4928        -45440.4353        -0.0035        338.9436
49          173          0.4928        -45440.4353        -0.0035        338.9436
0           174          0.4883        -45722.6918        -0.0035        322.5509
1           174          0.4883        -45722.6918        -0.0035        322.5509
2           174          0.4883        -45722.6918        -0.0035        322.5509
3           174          0.4883        -45722.6918        -0.0035        322.5509
4           174          0.4883        -45722.6918        -0.0035        322.5509
5           174          0.4883        -45722.6918        -0.0035        322.5509
6           174          0.4883        -45722.6918        -0.0035        322.5509
7           174          0.4883        -45722.6918        -0.0035        322.5509
8           174          0.4883        -45722.6918        -0.0035        322.5509
9           174          0.4883        -45722.6918        -0.0035        322.5509
10          174          0.4883        -45722.6918        -0.0035        322.5509
